nearest_distance,type
202.46652664505473,gym
57.510165675351125,gym
241.64359967729672,gym
474.59551302610157,gym
147.2511144211424,gym
369.39075874263546,gym
207.64721999186736,gym
69.26029832765924,gym
587.095122307553,gym
357.23647243948886,gym
264.4753520774377,gym
486.66293584825524,gym
201.58817948093838,gym
131.92172389242356,gym
274.63382139913796,gym
53.12149977574407,gym
376.1295733762105,gym
338.1568519403985,gym
388.6556812268118,gym
256.62301685022476,gym
685.2882794134542,gym
106.64939777940921,gym
348.6388220190309,gym
72.57070796215994,gym
448.24424411354664,gym
89.67691349985795,gym
96.02270989658078,gym
39.17204004666777,gym
120.65239381782429,gym
99.2887296223343,gym
582.1519244207437,gym
135.66286832063452,gym
431.50402972225334,gym
670.9137815349424,gym
100.45293294464649,gym
137.1602324829934,gym
161.39310413488113,gym
248.63411249796124,gym
336.1253875426568,gym
354.3048746582825,gym
906.3583002426963,gym
377.81686321259804,gym
75.3411318658197,gym
234.722131778752,gym
208.2242319635709,gym
268.0714591871689,gym
89.61593659903532,gym
208.2242319635709,gym
238.98326144298062,gym
246.7685434143876,gym
134.03568390966396,gym
531.2834073232733,gym
238.5339852499304,gym
187.86908972514158,gym
417.7771671931424,gym
155.9004724171623,gym
111.84444954776139,gym
100.05392865914295,gym
192.28700010841243,gym
135.0662537619723,gym
67.92551489932838,gym
846.9958681859249,gym
327.24558222310645,gym
107.9126255710401,gym
411.7844739980823,gym
1503.1724889524241,gym
272.557956033925,gym
142.25620164837932,gym
1469.1667715737426,gym
246.67744964126945,gym
175.12948104914295,gym
1020.0179198415998,gym
678.2472739080591,gym
290.38830437755956,gym
413.8751541973035,gym
80.33032920480169,gym
133.45197324663434,gym
653.6251237635202,gym
763.8154937800781,gym
293.47924186329584,gym
452.80048795643114,gym
